png_v3_sdr_url	http_status
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1429_nature_red-rose-flower_kyoto-botanical-garden-kyoto_s23u_iso50-f2p4_20231107-140027_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1428_nature_red-flower-cluster_shimogamo-hangicho-kyoto-japan_s23u_iso50-f4p9_20231107-135711_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1430_nature_pink-rose-flower_kyoto-botanical-garden-kyoto_s23u_iso10-f1p7_20231107-140117_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1433_nature_purple-water-lily_kyoto-botanical-garden-kyoto_s23u_iso80-f4p9_20231107-142537_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1432_nature_pink-rose-flower_kyoto-botanical-garden-kyoto_s23u_iso50-f2p4_20231107-140705_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1434_nature_purple-water-lily_kyoto-botanical-garden-kyoto_s23u_iso80-f2p4_20231107-142619_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1436_nature_red-flower-cluster_kyoto-botanical-garden-kyoto_s23u_iso160-f2p4_20231107-143500_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1435_nature_pandanus-fruit-closeup_kyoto-botanical-garden-kyoto_s23u_iso250-f2p4_20231107-142912_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1437_nature_potted-orchid-closeup_kyoto-botanical-garden-kyoto_s23u_iso100-f4p9_20231107-143832_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1439_nature_potted-purple-orchid_kyoto-botanical-garden-kyoto_s23u_iso200-f2p4_20231107-145307_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1438_nature_orange-flowers-closeup_kyoto-botanical-garden-kyoto_s23u_iso200-f4p9_20231107-143950_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1440_nature_monkeys-on-tree-branch_monkey-park-iwatayama-kyoto_s23u_iso50-f4p9_20231108-134707_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1443_nature_northern-lights-over-mountains_oskjuhlid-reykjavik_s23u_iso800-f1p7_20231205-111212_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1444_nature_aurora-night-sky_landhotel-rangarthing-ytra_s23u_iso800-f1p7_20231205-231136_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1445_nature_waterfall-on-cliff_rangarthing-eystra-iceland_s23u_iso320-f1p7_20231206-154234_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1447_nature_glacier-ice-formations_hornafjordur-iceland_s23u_iso50-f1p7_20231207-114532_4000x1868.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1452_nature_ice-strewn-beach_diamond-beach-hornafjordur_s23u_iso1600-f1p7_20231207-161801_4000x1868.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1453_nature_basalt-column-cliff_reynisfjara-beach-myrdalshreppur_s23u_iso64-f1p7_20231209-113914_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1448_nature_snow-on-ice_hornafjordur-iceland_s23u_iso200-f1p7_20231207-115005_4000x1868.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1455_nature_lighthouse-on-hillside_dyrholaey-lighthouse-myrdalshreppur_s23u_iso10-f1p7_20231209-123918_8160x6120.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1458_nature_rocky-coastline-sunset_blaskogabyggd-iceland_s23u_iso12-f1p7_20231210-113947_8160x6120.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1457_nature_rocky-coastal-landscape_thingvellir-exhibition-heart-iceland-blaskogabyggd_s23u_iso32-f1p7_20231210-113549_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1456_nature_frozen-waterfall-landscape_gullfoss-falls-blaskogabyggd_s23u_iso125-f2p4_20231209-152815_4000x3000.sdr.png	404
