id	path	sdr_url	sdr_present	hdr_url	stem_differs
9029	9000-lilith-ai-clipart/9029_gen_clipart_heart-sparkle_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9029_gen_clipart_heart-sparkle_1024x1536.sdr.png	1		0
9030	9000-lilith-ai-clipart/9030_gen_clipart_hibiscus-bloom_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9030_gen_clipart_hibiscus-bloom_1024x1536.sdr.png	1		0
9031	9000-lilith-ai-clipart/9031_gen_clipart_hot-air-balloon_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9031_gen_clipart_hot-air-balloon_1024x1024.sdr.png	1		0
9032	9000-lilith-ai-clipart/9032_gen_clipart_ice-cream-sundae_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9032_gen_clipart_ice-cream-sundae_1024x1536.sdr.png	1		0
9033	9000-lilith-ai-clipart/9033_gen_clipart_juice-box_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9033_gen_clipart_juice-box_1024x1536.sdr.png	1		0
9034	9000-lilith-ai-clipart/9034_gen_clipart_key-tassel_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9034_gen_clipart_key-tassel_1024x1536.sdr.png	1		0
9035	9000-lilith-ai-clipart/9035_gen_clipart_ladybug_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9035_gen_clipart_ladybug_1024x1536.sdr.png	1		0
9036	9000-lilith-ai-clipart/9036_gen_clipart_laptop-coffee_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9036_gen_clipart_laptop-coffee_1024x1024.sdr.png	1		0
9037	9000-lilith-ai-clipart/9037_gen_clipart_latte-art_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9037_gen_clipart_latte-art_1024x1536.sdr.png	1		0
9038	9000-lilith-ai-clipart/9038_gen_clipart_lavender-stem_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9038_gen_clipart_lavender-stem_1024x1536.sdr.png	1		0
9039	9000-lilith-ai-clipart/9039_gen_clipart_lighthouse-cliff_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9039_gen_clipart_lighthouse-cliff_1024x1536.sdr.png	1		0
9040	9000-lilith-ai-clipart/9040_gen_clipart_lightning-bolt_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9040_gen_clipart_lightning-bolt_1024x1536.sdr.png	1		0
9041	9000-lilith-ai-clipart/9041_gen_clipart_magnifying-glass-eye_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9041_gen_clipart_magnifying-glass-eye_1024x1536.sdr.png	1		0
9042	9000-lilith-ai-clipart/9042_gen_clipart_monstera-leaf_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9042_gen_clipart_monstera-leaf_1024x1024.sdr.png	1		0
9043	9000-lilith-ai-clipart/9043_gen_clipart_moon-phases_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9043_gen_clipart_moon-phases_1024x1536.sdr.png	1		0
9044	9000-lilith-ai-clipart/9044_gen_clipart_mountain-set_1536x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9044_gen_clipart_mountain-set_1536x1024.sdr.png	1		0
9045	9000-lilith-ai-clipart/9045_gen_clipart_mushroom-cluster_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9045_gen_clipart_mushroom-cluster_1024x1024.sdr.png	1		0
9046	9000-lilith-ai-clipart/9046_gen_clipart_octopus-friend_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9046_gen_clipart_octopus-friend_1024x1024.sdr.png	1		0
9047	9000-lilith-ai-clipart/9047_gen_clipart_owl-night_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9047_gen_clipart_owl-night_1024x1536.sdr.png	1		0
9048	9000-lilith-ai-clipart/9048_gen_clipart_paint-palette-brush_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9048_gen_clipart_paint-palette-brush_1024x1024.sdr.png	1		0
9049	9000-lilith-ai-clipart/9049_gen_clipart_panda-bamboo_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9049_gen_clipart_panda-bamboo_1024x1536.sdr.png	1		0
9050	9000-lilith-ai-clipart/9050_gen_clipart_parrot-tropical_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9050_gen_clipart_parrot-tropical_1024x1536.sdr.png	1		0
9051	9000-lilith-ai-clipart/9051_gen_clipart_peace-sign-hand_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9051_gen_clipart_peace-sign-hand_1024x1024.sdr.png	1		0
9052	9000-lilith-ai-clipart/9052_gen_clipart_pencil-tilted_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9052_gen_clipart_pencil-tilted_1024x1536.sdr.png	1		0
9053	9000-lilith-ai-clipart/9053_gen_clipart_penguin-waddle_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9053_gen_clipart_penguin-waddle_1024x1536.sdr.png	1		0
9054	9000-lilith-ai-clipart/9054_gen_clipart_pizza-slice_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9054_gen_clipart_pizza-slice_1024x1024.sdr.png	1		0
9055	9000-lilith-ai-clipart/9055_gen_clipart_rainbow-cloud_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9055_gen_clipart_rainbow-cloud_1024x1024.sdr.png	1		0
9056	9000-lilith-ai-clipart/9056_gen_clipart_rose-bloom_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9056_gen_clipart_rose-bloom_1024x1536.sdr.png	1		0
9057	9000-lilith-ai-clipart/9057_gen_clipart_running-shoe_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9057_gen_clipart_running-shoe_1024x1536.sdr.png	1		0
9058	9000-lilith-ai-clipart/9058_gen_clipart_sandcastle_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9058_gen_clipart_sandcastle_1024x1536.sdr.png	1		0
9059	9000-lilith-ai-clipart/9059_gen_clipart_scissors-craft_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9059_gen_clipart_scissors-craft_1024x1536.sdr.png	1		0
9060	9000-lilith-ai-clipart/9060_gen_clipart_shooting-star_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9060_gen_clipart_shooting-star_1024x1536.sdr.png	1		0
9061	9000-lilith-ai-clipart/9061_gen_clipart_sleeping-fox-curl_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9061_gen_clipart_sleeping-fox-curl_1024x1024.sdr.png	1		0
9062	9000-lilith-ai-clipart/9062_gen_clipart_smiling-sun_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9062_gen_clipart_smiling-sun_1024x1024.sdr.png	1		0
9063	9000-lilith-ai-clipart/9063_gen_clipart_smoothie-cup_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9063_gen_clipart_smoothie-cup_1024x1536.sdr.png	1		0
9064	9000-lilith-ai-clipart/9064_gen_clipart_snow-globe_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9064_gen_clipart_snow-globe_1024x1536.sdr.png	1		0
9065	9000-lilith-ai-clipart/9065_gen_clipart_snowflake-cluster_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9065_gen_clipart_snowflake-cluster_1024x1536.sdr.png	1		0
9066	9000-lilith-ai-clipart/9066_gen_clipart_speech-bubble-hi_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9066_gen_clipart_speech-bubble-hi_1024x1536.sdr.png	1		0
9067	9000-lilith-ai-clipart/9067_gen_clipart_steaming-ramen-bowl_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9067_gen_clipart_steaming-ramen-bowl_1024x1024.sdr.png	1		0
9068	9000-lilith-ai-clipart/9068_gen_clipart_succulent-trio_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9068_gen_clipart_succulent-trio_1024x1536.sdr.png	1		0
9069	9000-lilith-ai-clipart/9069_gen_clipart_suitcase-travel_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9069_gen_clipart_suitcase-travel_1024x1024.sdr.png	1		0
9070	9000-lilith-ai-clipart/9070_gen_clipart_sunflower-cheerful_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9070_gen_clipart_sunflower-cheerful_1024x1536.sdr.png	1		0
9071	9000-lilith-ai-clipart/9071_gen_clipart_surfboard-wave_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9071_gen_clipart_surfboard-wave_1024x1536.sdr.png	1		0
9072	9000-lilith-ai-clipart/9072_gen_clipart_sushi-roll-trio_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9072_gen_clipart_sushi-roll-trio_1024x1536.sdr.png	1		0
9073	9000-lilith-ai-clipart/9073_gen_clipart_taco-fiesta_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9073_gen_clipart_taco-fiesta_1024x1536.sdr.png	1		0
9074	9000-lilith-ai-clipart/9074_gen_clipart_teapot-classic_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9074_gen_clipart_teapot-classic_1024x1536.sdr.png	1		0
9075	9000-lilith-ai-clipart/9075_gen_clipart_telescope-stars_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9075_gen_clipart_telescope-stars_1024x1536.sdr.png	1		0
9076	9000-lilith-ai-clipart/9076_gen_clipart_thumbs-up-hand_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9076_gen_clipart_thumbs-up-hand_1024x1536.sdr.png	1		0
9077	9000-lilith-ai-clipart/9077_gen_clipart_tiny-shiba-sticker_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9077_gen_clipart_tiny-shiba-sticker_1024x1024.sdr.png	1		0
9078	9000-lilith-ai-clipart/9078_gen_clipart_tulip-trio_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9078_gen_clipart_tulip-trio_1024x1536.sdr.png	1		0
9079	9000-lilith-ai-clipart/9079_gen_clipart_turtle-shell-pattern_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9079_gen_clipart_turtle-shell-pattern_1024x1536.sdr.png	1		0
9080	9000-lilith-ai-clipart/9080_gen_clipart_vintage-camera_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9080_gen_clipart_vintage-camera_1024x1024.sdr.png	1		0
9081	9000-lilith-ai-clipart/9081_gen_clipart_vinyl-record_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9081_gen_clipart_vinyl-record_1024x1536.sdr.png	1		0
9082	9000-lilith-ai-clipart/9082_gen_clipart_watermelon-slice-face_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9082_gen_clipart_watermelon-slice-face_1024x1024.sdr.png	1		0
9083	9000-lilith-ai-clipart/9083_gen_clipart_whale-spout_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9083_gen_clipart_whale-spout_1024x1536.sdr.png	1		0
9084	9000-lilith-ai-clipart/9084_gen_clipart_yoga-mat-roll_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9084_gen_clipart_yoga-mat-roll_1024x1536.sdr.png	1		0
9085	9000-lilith-ai-clipart/9085_gen_clipart_manga-chibi-mascot-wave_1024x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9000-lilith-ai-clipart/9085_gen_clipart_manga-chibi-mascot-wave_1024x1024.sdr.png	1		0
9094	9094-lilith-ai-illustrations/9094_gen_illustrations_abstract-floral-gouache_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9094_gen_illustrations_abstract-floral-gouache_1024x1536.sdr.png	1		0
9095	9094-lilith-ai-illustrations/9095_gen_illustrations_after-rain-street_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9095_gen_illustrations_after-rain-street_1024x1536.sdr.png	1		0
9096	9094-lilith-ai-illustrations/9096_gen_illustrations_alpine-meadow-summer_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9096_gen_illustrations_alpine-meadow-summer_1024x1536.sdr.png	1		0
9097	9094-lilith-ai-illustrations/9097_gen_illustrations_autumn-deciduous-path_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9097_gen_illustrations_autumn-deciduous-path_1024x1536.sdr.png	1		0
9098	9094-lilith-ai-illustrations/9098_gen_illustrations_baker-flour-dust-light_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9098_gen_illustrations_baker-flour-dust-light_1024x1536.sdr.png	1		0
9099	9094-lilith-ai-illustrations/9099_gen_illustrations_ballet-shoes-ribbon-flat-lay_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9099_gen_illustrations_ballet-shoes-ribbon-flat-lay_1024x1536.sdr.png	1		0
9100	9094-lilith-ai-illustrations/9100_gen_illustrations_bath-candles-evening_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9100_gen_illustrations_bath-candles-evening_1024x1536.sdr.png	1		0
9101	9094-lilith-ai-illustrations/9101_gen_illustrations_bear-walking-through-ferns_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9101_gen_illustrations_bear-walking-through-ferns_1024x1536.sdr.png	1		0
9102	9094-lilith-ai-illustrations/9102_gen_illustrations_bicycle-fruit-crates-wall_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9102_gen_illustrations_bicycle-fruit-crates-wall_1024x1536.sdr.png	1		0
9103	9094-lilith-ai-illustrations/9103_gen_illustrations_breakfast-in-bed_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9103_gen_illustrations_breakfast-in-bed_1024x1536.sdr.png	1		0
9104	9094-lilith-ai-illustrations/9104_gen_illustrations_cellist-rehearsing-attic_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9104_gen_illustrations_cellist-rehearsing-attic_1024x1536.sdr.png	1		0
9105	9094-lilith-ai-illustrations/9105_gen_illustrations_cheese-board-pears_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9105_gen_illustrations_cheese-board-pears_1024x1536.sdr.png	1		0
9106	9094-lilith-ai-illustrations/9106_gen_illustrations_child-fox-snowy-forest_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9106_gen_illustrations_child-fox-snowy-forest_1024x1536.sdr.png	1		0
9107	9094-lilith-ai-illustrations/9107_gen_illustrations_choir-scene-cathedral_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9107_gen_illustrations_choir-scene-cathedral_1024x1536.sdr.png	1		0
9108	9094-lilith-ai-illustrations/9108_gen_illustrations_citrus-harvest-table_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9108_gen_illustrations_citrus-harvest-table_1024x1536.sdr.png	1		0
9109	9094-lilith-ai-illustrations/9109_gen_illustrations_coastal-cliff-seabirds_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9109_gen_illustrations_coastal-cliff-seabirds_1024x1536.sdr.png	1		0
9110	9094-lilith-ai-illustrations/9110_gen_illustrations_coffee-shop-dusk_1536x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9110_gen_illustrations_coffee-shop-dusk_1536x1024.sdr.png	1		0
9111	9094-lilith-ai-illustrations/9111_gen_illustrations_constellation-myth-map_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9111_gen_illustrations_constellation-myth-map_1024x1536.sdr.png	1		0
9112	9094-lilith-ai-illustrations/9112_gen_illustrations_croissants-morning-coffee_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9112_gen_illustrations_croissants-morning-coffee_1024x1536.sdr.png	1		0
9113	9094-lilith-ai-illustrations/9113_gen_illustrations_cyclist-bridge-golden-hour_1536x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9113_gen_illustrations_cyclist-bridge-golden-hour_1536x1024.sdr.png	1		0
9114	9094-lilith-ai-illustrations/9114_gen_illustrations_cyclist-mountain-pass_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9114_gen_illustrations_cyclist-mountain-pass_1024x1536.sdr.png	1		0
9115	9094-lilith-ai-illustrations/9115_gen_illustrations_dancer-mid-pose-studio_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9115_gen_illustrations_dancer-mid-pose-studio_1024x1536.sdr.png	1		0
9116	9094-lilith-ai-illustrations/9116_gen_illustrations_desert-twilight-saguaro_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9116_gen_illustrations_desert-twilight-saguaro_1024x1536.sdr.png	1		0
9117	9094-lilith-ai-illustrations/9117_gen_illustrations_evening-writing-desk_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9117_gen_illustrations_evening-writing-desk_1024x1536.sdr.png	1		0
9118	9094-lilith-ai-illustrations/9118_gen_illustrations_farmers-market-stall_1536x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9118_gen_illustrations_farmers-market-stall_1536x1024.sdr.png	1		0
9119	9094-lilith-ai-illustrations/9119_gen_illustrations_figure-with-stars-shoulders_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9119_gen_illustrations_figure-with-stars-shoulders_1024x1536.sdr.png	1		0
9120	9094-lilith-ai-illustrations/9120_gen_illustrations_fog-bound-lake_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9120_gen_illustrations_fog-bound-lake_1024x1536.sdr.png	1		0
9121	9094-lilith-ai-illustrations/9121_gen_illustrations_fox-in-autumn-leaves_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9121_gen_illustrations_fox-in-autumn-leaves_1024x1536.sdr.png	1		0
9122	9094-lilith-ai-illustrations/9122_gen_illustrations_fox-resting-winter_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9122_gen_illustrations_fox-resting-winter_1024x1536.sdr.png	1		0
9123	9094-lilith-ai-illustrations/9123_gen_illustrations_gardener-pulling-carrots_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9123_gen_illustrations_gardener-pulling-carrots_1024x1536.sdr.png	1		0
9124	9094-lilith-ai-illustrations/9124_gen_illustrations_greenhouse-botanist_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9124_gen_illustrations_greenhouse-botanist_1024x1536.sdr.png	1		0
9125	9094-lilith-ai-illustrations/9125_gen_illustrations_herb-garden-windowsill_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9125_gen_illustrations_herb-garden-windowsill_1024x1536.sdr.png	1		0
9126	9094-lilith-ai-illustrations/9126_gen_illustrations_horse-in-storm_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9126_gen_illustrations_horse-in-storm_1024x1536.sdr.png	1		0
9127	9094-lilith-ai-illustrations/9127_gen_illustrations_hummingbird-at-flower_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9127_gen_illustrations_hummingbird-at-flower_1024x1536.sdr.png	1		0
9128	9094-lilith-ai-illustrations/9128_gen_illustrations_invented-tarot-card_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9128_gen_illustrations_invented-tarot-card_1024x1536.sdr.png	1		0
9129	9094-lilith-ai-illustrations/9129_gen_illustrations_jazz-bar-trio_1536x1024.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9129_gen_illustrations_jazz-bar-trio_1536x1024.sdr.png	1		0
9130	9094-lilith-ai-illustrations/9130_gen_illustrations_kitchen-dawn-kettle-steam_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9130_gen_illustrations_kitchen-dawn-kettle-steam_1024x1536.sdr.png	1		0
9131	9094-lilith-ai-illustrations/9131_gen_illustrations_knitting-basket-cat_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9131_gen_illustrations_knitting-basket-cat_1024x1536.sdr.png	1		0
9132	9094-lilith-ai-illustrations/9132_gen_illustrations_market-vegetable-basket_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9132_gen_illustrations_market-vegetable-basket_1024x1536.sdr.png	1		0
9133	9094-lilith-ai-illustrations/9133_gen_illustrations_mother-braiding-daughter-hair_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9133_gen_illustrations_mother-braiding-daughter-hair_1024x1536.sdr.png	1		0
9134	9094-lilith-ai-illustrations/9134_gen_illustrations_night-market-lanterns_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9134_gen_illustrations_night-market-lanterns_1024x1536.sdr.png	1		0
9135	9094-lilith-ai-illustrations/9135_gen_illustrations_old-fisherman-river_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9135_gen_illustrations_old-fisherman-river_1024x1536.sdr.png	1		0
9136	9094-lilith-ai-illustrations/9136_gen_illustrations_paper-lantern-festival_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9136_gen_illustrations_paper-lantern-festival_1024x1536.sdr.png	1		0
9137	9094-lilith-ai-illustrations/9137_gen_illustrations_perched-owl-portrait_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9137_gen_illustrations_perched-owl-portrait_1024x1536.sdr.png	1		0
9138	9094-lilith-ai-illustrations/9138_gen_illustrations_plant-watering-ritual_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9138_gen_illustrations_plant-watering-ritual_1024x1536.sdr.png	1		0
9139	9094-lilith-ai-illustrations/9139_gen_illustrations_rainy-cafe-from-outside_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9139_gen_illustrations_rainy-cafe-from-outside_1024x1536.sdr.png	1		0
9140	9094-lilith-ai-illustrations/9140_gen_illustrations_reading-nook-hot-chocolate_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9140_gen_illustrations_reading-nook-hot-chocolate_1024x1536.sdr.png	1		0
9141	9094-lilith-ai-illustrations/9141_gen_illustrations_river-fishing-bend_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9141_gen_illustrations_river-fishing-bend_1024x1536.sdr.png	1		0
9142	9094-lilith-ai-illustrations/9142_gen_illustrations_rooftop-sunset-gathering_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9142_gen_illustrations_rooftop-sunset-gathering_1024x1536.sdr.png	1		0
9143	9094-lilith-ai-illustrations/9143_gen_illustrations_runner-golden-field_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9143_gen_illustrations_runner-golden-field_1024x1536.sdr.png	1		0
9144	9094-lilith-ai-illustrations/9144_gen_illustrations_runway-coat-figure_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9144_gen_illustrations_runway-coat-figure_1024x1536.sdr.png	1		0
9145	9094-lilith-ai-illustrations/9145_gen_illustrations_scientist-microscope-lab_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9145_gen_illustrations_scientist-microscope-lab_1024x1536.sdr.png	1		0
9146	9094-lilith-ai-illustrations/9146_gen_illustrations_snowy-village-overhead_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9146_gen_illustrations_snowy-village-overhead_1024x1536.sdr.png	1		0
9147	9094-lilith-ai-illustrations/9147_gen_illustrations_street-style-modern-sketch_1024x1536.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/9094-lilith-ai-illustrations/9147_gen_illustrations_street-style-modern-sketch_1024x1536.sdr.png	1		0
