filename	number	category	descriptor	width	height	format	bytes	original_filename	source	license	capture_license	keyinfo	source_kind	url
1440x900/8100_web-screenshots_archive-wayback-search_dpr1_page1_1440x900.png	8100	web-screenshots	archive-wayback-search_dpr1_page1	1440	900	png	180294	archive__wayback-search__1440x900__dpr1_page1.png	various-web	PD-tool	PD-tool	dpr1|page1	archive-cc-or-pd	https://web.archive.org/web/20240101000000*/example.com
1440x900/8101_web-screenshots_archives-exhibits_dpr1_page1_1440x900.png	8101	web-screenshots	archives-exhibits_dpr1_page1	1440	900	png	596068	archives__exhibits__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/exhibits
1440x900/8102_web-screenshots_archives-exhibits_dpr1_page2_1440x900.png	8102	web-screenshots	archives-exhibits_dpr1_page2	1440	900	png	375012	archives__exhibits__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.archives.gov/exhibits
1440x900/8103_web-screenshots_bls-employment-situation_dpr1_page1_1440x900.png	8103	web-screenshots	bls-employment-situation_dpr1_page1	1440	900	png	33400	bls__employment-situation__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.bls.gov/news.release/empsit.toc.htm
1440x900/8104_web-screenshots_climate-gov-home_dpr1_page1_1440x900.png	8104	web-screenshots	climate-gov-home_dpr1_page1	1440	900	png	764339	climate-gov__home__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.climate.gov/
1440x900/8105_web-screenshots_climate-gov-home_dpr1_page2_1440x900.png	8105	web-screenshots	climate-gov-home_dpr1_page2	1440	900	png	624421	climate-gov__home__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.climate.gov/
1440x900/8106_web-screenshots_climate-news_dpr1_page1_1440x900.png	8106	web-screenshots	climate-news_dpr1_page1	1440	900	png	335619	climate__news__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.climate.gov/news-features
1440x900/8107_web-screenshots_climate-news_dpr1_page2_1440x900.png	8107	web-screenshots	climate-news_dpr1_page2	1440	900	png	329486	climate__news__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.climate.gov/news-features
1440x900/8108_web-screenshots_datagov-catalog_dpr1_page1_1440x900.png	8108	web-screenshots	datagov-catalog_dpr1_page1	1440	900	png	139193	datagov__catalog__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
1440x900/8109_web-screenshots_datagov-catalog_dpr1_page2_1440x900.png	8109	web-screenshots	datagov-catalog_dpr1_page2	1440	900	png	167830	datagov__catalog__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
1440x900/8110_web-screenshots_federalreserve-data_dpr1_page1_1440x900.png	8110	web-screenshots	federalreserve-data_dpr1_page1	1440	900	png	285171	federalreserve__data__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.federalreserve.gov/data.htm
1440x900/8111_web-screenshots_gutenberg-top_dpr1_page1_1440x900.png	8111	web-screenshots	gutenberg-top_dpr1_page1	1440	900	png	219909	gutenberg__top__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
1440x900/8112_web-screenshots_gutenberg-top_dpr1_page2_1440x900.png	8112	web-screenshots	gutenberg-top_dpr1_page2	1440	900	png	259291	gutenberg__top__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
1440x900/8113_web-screenshots_lkml-lists-index_dpr1_page1_1440x900.png	8113	web-screenshots	lkml-lists-index_dpr1_page1	1440	900	png	199604	lkml__lists-index__1440x900__dpr1_page1.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page1	forum-pd	https://lkml.org/lkml/2024/12/1
1440x900/8114_web-screenshots_lkml-lists-index_dpr1_page2_1440x900.png	8114	web-screenshots	lkml-lists-index_dpr1_page2	1440	900	png	239557	lkml__lists-index__1440x900__dpr1_page2.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page2	forum-pd	https://lkml.org/lkml/2024/12/1
1440x900/8115_web-screenshots_loc-exhibits_dpr1_page1_1440x900.png	8115	web-screenshots	loc-exhibits_dpr1_page1	1440	900	png	496909	loc__exhibits__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/exhibits/
1440x900/8116_web-screenshots_loc-free-to-use_dpr1_page1_1440x900.png	8116	web-screenshots	loc-free-to-use_dpr1_page1	1440	900	png	680104	loc__free-to-use__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/free-to-use/
1440x900/8117_web-screenshots_loc-free-to-use_dpr1_page2_1440x900.png	8117	web-screenshots	loc-free-to-use_dpr1_page2	1440	900	png	1396938	loc__free-to-use__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.loc.gov/free-to-use/
1440x900/8118_web-screenshots_loc-pictures_dpr1_page1_1440x900.png	8118	web-screenshots	loc-pictures_dpr1_page1	1440	900	png	320314	loc__pictures__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/pictures/
1440x900/8119_web-screenshots_loc-pictures_dpr1_page2_1440x900.png	8119	web-screenshots	loc-pictures_dpr1_page2	1440	900	png	302429	loc__pictures__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.loc.gov/pictures/
1440x900/8120_web-screenshots_nasa-artemis_dpr1_page1_1440x900.png	8120	web-screenshots	nasa-artemis_dpr1_page1	1440	900	png	510581	nasa__artemis__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
1440x900/8121_web-screenshots_nasa-artemis_dpr1_page2_1440x900.png	8121	web-screenshots	nasa-artemis_dpr1_page2	1440	900	png	1069973	nasa__artemis__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
1440x900/8122_web-screenshots_nasa-home_dpr1_page1_1440x900.png	8122	web-screenshots	nasa-home_dpr1_page1	1440	900	png	693198	nasa__home__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/
1440x900/8123_web-screenshots_nasa-home_dpr1_page2_1440x900.png	8123	web-screenshots	nasa-home_dpr1_page2	1440	900	png	974427	nasa__home__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/
1440x900/8124_web-screenshots_nasa-image-of-day_dpr1_page1_1440x900.png	8124	web-screenshots	nasa-image-of-day_dpr1_page1	1440	900	png	1330342	nasa__image-of-day__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/image-of-the-day/
1440x900/8125_web-screenshots_nasa-image-of-day_dpr1_page2_1440x900.png	8125	web-screenshots	nasa-image-of-day_dpr1_page2	1440	900	png	1725114	nasa__image-of-day__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/image-of-the-day/
1440x900/8126_web-screenshots_nasa-missions_dpr1_page1_1440x900.png	8126	web-screenshots	nasa-missions_dpr1_page1	1440	900	png	536590	nasa__missions__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/missions/
1440x900/8127_web-screenshots_nasa-missions_dpr1_page2_1440x900.png	8127	web-screenshots	nasa-missions_dpr1_page2	1440	900	png	422301	nasa__missions__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/missions/
1440x900/8128_web-screenshots_nasa-news_dpr1_page1_1440x900.png	8128	web-screenshots	nasa-news_dpr1_page1	1440	900	png	1158074	nasa__news__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/news/
1440x900/8129_web-screenshots_nasa-news_dpr1_page2_1440x900.png	8129	web-screenshots	nasa-news_dpr1_page2	1440	900	png	764765	nasa__news__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/news/
1440x900/8130_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1440x900.png	8130	web-screenshots	nih-recipes-keep-the-beat_dpr1_page1	1440	900	png	107656	nih-recipes__keep-the-beat__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	howto-cc-pd	https://www.nhlbi.nih.gov/health/educational/lose_wt/eat/recipes.htm
1440x900/8131_web-screenshots_nih-home_dpr1_page1_1440x900.png	8131	web-screenshots	nih-home_dpr1_page1	1440	900	png	867604	nih__home__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nih.gov/
1440x900/8132_web-screenshots_nih-home_dpr1_page2_1440x900.png	8132	web-screenshots	nih-home_dpr1_page2	1440	900	png	907934	nih__home__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nih.gov/
1440x900/8133_web-screenshots_noaa-home_dpr1_page1_1440x900.png	8133	web-screenshots	noaa-home_dpr1_page1	1440	900	png	1555344	noaa__home__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.noaa.gov/
1440x900/8134_web-screenshots_nps-grand-canyon_dpr1_page1_1440x900.png	8134	web-screenshots	nps-grand-canyon_dpr1_page1	1440	900	png	1228188	nps__grand-canyon__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/grca/index.htm
1440x900/8135_web-screenshots_nps-grand-canyon_dpr1_page2_1440x900.png	8135	web-screenshots	nps-grand-canyon_dpr1_page2	1440	900	png	1237667	nps__grand-canyon__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/grca/index.htm
1440x900/8136_web-screenshots_nps-grca_dpr1_page1_1440x900.png	8136	web-screenshots	nps-grca_dpr1_page1	1440	900	png	1228188	nps__grca__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/grca/index.htm
1440x900/8137_web-screenshots_nps-grca_dpr1_page2_1440x900.png	8137	web-screenshots	nps-grca_dpr1_page2	1440	900	png	1237667	nps__grca__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/grca/index.htm
1440x900/8138_web-screenshots_nps-yellowstone_dpr1_page1_1440x900.png	8138	web-screenshots	nps-yellowstone_dpr1_page1	1440	900	png	844755	nps__yellowstone__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yell/index.htm
1440x900/8139_web-screenshots_nps-yellowstone_dpr1_page2_1440x900.png	8139	web-screenshots	nps-yellowstone_dpr1_page2	1440	900	png	1869774	nps__yellowstone__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yell/index.htm
1440x900/8140_web-screenshots_nps-yosemite_dpr1_page1_1440x900.png	8140	web-screenshots	nps-yosemite_dpr1_page1	1440	900	png	909527	nps__yosemite__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/yose/index.htm
1440x900/8141_web-screenshots_nps-yosemite_dpr1_page2_1440x900.png	8141	web-screenshots	nps-yosemite_dpr1_page2	1440	900	png	1762219	nps__yosemite__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/yose/index.htm
1440x900/8142_web-screenshots_nps-zion_dpr1_page1_1440x900.png	8142	web-screenshots	nps-zion_dpr1_page1	1440	900	png	1259892	nps__zion__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/zion/index.htm
1440x900/8143_web-screenshots_nps-zion_dpr1_page2_1440x900.png	8143	web-screenshots	nps-zion_dpr1_page2	1440	900	png	1581946	nps__zion__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nps.gov/zion/index.htm
1440x900/8144_web-screenshots_si-edu-exhibitions_dpr1_page1_1440x900.png	8144	web-screenshots	si-edu-exhibitions_dpr1_page1	1440	900	png	57392	si-edu__exhibitions__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.si.edu/exhibitions
1440x900/8145_web-screenshots_si-edu-exhibitions_dpr1_page2_1440x900.png	8145	web-screenshots	si-edu-exhibitions_dpr1_page2	1440	900	png	899584	si-edu__exhibitions__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.si.edu/exhibitions
1440x900/8146_web-screenshots_terminal-python-repl_dpr1_page1_1440x900.png	8146	web-screenshots	terminal-python-repl_dpr1_page1	1440	900	png	77699	terminal__python-repl__1440x900__dpr1_page1.png	various-web	PD-own	PD-own	dpr1|page1	terminal	local-capture
1440x900/8147_web-screenshots_usaspending-explorer_dpr1_page1_1440x900.png	8147	web-screenshots	usaspending-explorer_dpr1_page1	1440	900	png	65976	usaspending__explorer__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.usaspending.gov/explorer
1440x900/8148_web-screenshots_usgs-main-home_dpr1_page1_1440x900.png	8148	web-screenshots	usgs-main-home_dpr1_page1	1440	900	png	975165	usgs-main__home__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.usgs.gov/
1440x900/8149_web-screenshots_usgs-main-home_dpr1_page2_1440x900.png	8149	web-screenshots	usgs-main-home_dpr1_page2	1440	900	png	305886	usgs-main__home__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.usgs.gov/
1440x900/8150_web-screenshots_usgs-news_dpr1_page1_1440x900.png	8150	web-screenshots	usgs-news_dpr1_page1	1440	900	png	967531	usgs__news__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.usgs.gov/news
1440x900/8151_web-screenshots_usgs-news_dpr1_page2_1440x900.png	8151	web-screenshots	usgs-news_dpr1_page2	1440	900	png	206639	usgs__news__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.usgs.gov/news
1440x900/8152_web-screenshots_usgs-topoview_dpr1_page1_1440x900.png	8152	web-screenshots	usgs-topoview_dpr1_page1	1440	900	png	620876	usgs__topoview__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://ngmdb.usgs.gov/topoview/
1440x900/8153_web-screenshots_weather-forecast-nyc_dpr1_page1_1440x900.png	8153	web-screenshots	weather-forecast-nyc_dpr1_page1	1440	900	png	252066	weather__forecast-nyc__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
1440x900/8154_web-screenshots_weather-forecast-nyc_dpr1_page2_1440x900.png	8154	web-screenshots	weather-forecast-nyc_dpr1_page2	1440	900	png	369642	weather__forecast-nyc__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	map-cc-or-gov	https://forecast.weather.gov/MapClick.php?lat=40.7143&lon=-74.006
1440x900/8155_web-screenshots_weather-satellites_dpr1_page1_1440x900.png	8155	web-screenshots	weather-satellites_dpr1_page1	1440	900	png	789400	weather__satellites__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/satellite
1440x900/8156_web-screenshots_weatherportal-home_dpr1_page1_1440x900.png	8156	web-screenshots	weatherportal-home_dpr1_page1	1440	900	png	490883	weatherportal__home__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.weather.gov/
1440x900/8157_web-screenshots_whitehouse-briefing_dpr1_page1_1440x900.png	8157	web-screenshots	whitehouse-briefing_dpr1_page1	1440	900	png	74781	whitehouse__briefing__1440x900__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.whitehouse.gov/briefing-room/
1440x900/8158_web-screenshots_whitehouse-briefing_dpr1_page2_1440x900.png	8158	web-screenshots	whitehouse-briefing_dpr1_page2	1440	900	png	109421	whitehouse__briefing__1440x900__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.whitehouse.gov/briefing-room/
1920x1080/8159_web-screenshots_archive-wayback-search_dpr1_page1_1920x1080.png	8159	web-screenshots	archive-wayback-search_dpr1_page1	1920	1080	png	283549	archive__wayback-search__1920x1080__dpr1_page1.png	various-web	PD-tool	PD-tool	dpr1|page1	archive-cc-or-pd	https://web.archive.org/web/20240101000000*/example.com
1920x1080/8160_web-screenshots_archives-exhibits_dpr1_page1_1920x1080.png	8160	web-screenshots	archives-exhibits_dpr1_page1	1920	1080	png	672063	archives__exhibits__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.archives.gov/exhibits
1920x1080/8161_web-screenshots_archives-exhibits_dpr1_page2_1920x1080.png	8161	web-screenshots	archives-exhibits_dpr1_page2	1920	1080	png	409845	archives__exhibits__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.archives.gov/exhibits
1920x1080/8162_web-screenshots_bls-employment-situation_dpr1_page1_1920x1080.png	8162	web-screenshots	bls-employment-situation_dpr1_page1	1920	1080	png	38059	bls__employment-situation__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.bls.gov/news.release/empsit.toc.htm
1920x1080/8163_web-screenshots_climate-gov-home_dpr1_page1_1920x1080.png	8163	web-screenshots	climate-gov-home_dpr1_page1	1920	1080	png	995273	climate-gov__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.climate.gov/
1920x1080/8164_web-screenshots_climate-gov-home_dpr1_page2_1920x1080.png	8164	web-screenshots	climate-gov-home_dpr1_page2	1920	1080	png	671867	climate-gov__home__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.climate.gov/
1920x1080/8165_web-screenshots_datagov-catalog_dpr1_page1_1920x1080.png	8165	web-screenshots	datagov-catalog_dpr1_page1	1920	1080	png	176815	datagov__catalog__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
1920x1080/8166_web-screenshots_datagov-catalog_dpr1_page2_1920x1080.png	8166	web-screenshots	datagov-catalog_dpr1_page2	1920	1080	png	217160	datagov__catalog__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	data-cc-or-gov	https://catalog.data.gov/dataset?q=climate
1920x1080/8167_web-screenshots_federalreserve-data_dpr1_page1_1920x1080.png	8167	web-screenshots	federalreserve-data_dpr1_page1	1920	1080	png	340544	federalreserve__data__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	data-cc-or-gov	https://www.federalreserve.gov/data.htm
1920x1080/8168_web-screenshots_federalreserve-data_dpr1_page2_1920x1080.png	8168	web-screenshots	federalreserve-data_dpr1_page2	1920	1080	png	250918	federalreserve__data__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	data-cc-or-gov	https://www.federalreserve.gov/data.htm
1920x1080/8169_web-screenshots_gutenberg-top_dpr1_page1_1920x1080.png	8169	web-screenshots	gutenberg-top_dpr1_page1	1920	1080	png	276441	gutenberg__top__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
1920x1080/8170_web-screenshots_gutenberg-top_dpr1_page2_1920x1080.png	8170	web-screenshots	gutenberg-top_dpr1_page2	1920	1080	png	316586	gutenberg__top__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	archive-cc-or-pd	https://www.gutenberg.org/browse/scores/top
1920x1080/8171_web-screenshots_lkml-lists-index_dpr1_page1_1920x1080.png	8171	web-screenshots	lkml-lists-index_dpr1_page1	1920	1080	png	253589	lkml__lists-index__1920x1080__dpr1_page1.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page1	forum-pd	https://lkml.org/lkml/2024/12/1
1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.png	8172	web-screenshots	lkml-lists-index_dpr1_page2	1920	1080	png	289236	lkml__lists-index__1920x1080__dpr1_page2.png	various-web	Mailing-list-PD	Mailing-list-PD	dpr1|page2	forum-pd	https://lkml.org/lkml/2024/12/1
1920x1080/8173_web-screenshots_loc-exhibits_dpr1_page1_1920x1080.png	8173	web-screenshots	loc-exhibits_dpr1_page1	1920	1080	png	538508	loc__exhibits__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/exhibits/
1920x1080/8174_web-screenshots_loc-free-to-use_dpr1_page1_1920x1080.png	8174	web-screenshots	loc-free-to-use_dpr1_page1	1920	1080	png	1166153	loc__free-to-use__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/free-to-use/
1920x1080/8175_web-screenshots_loc-free-to-use_dpr1_page2_1920x1080.png	8175	web-screenshots	loc-free-to-use_dpr1_page2	1920	1080	png	1478382	loc__free-to-use__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.loc.gov/free-to-use/
1920x1080/8176_web-screenshots_loc-pictures_dpr1_page1_1920x1080.png	8176	web-screenshots	loc-pictures_dpr1_page1	1920	1080	png	375969	loc__pictures__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.loc.gov/pictures/
1920x1080/8177_web-screenshots_loc-pictures_dpr1_page2_1920x1080.png	8177	web-screenshots	loc-pictures_dpr1_page2	1920	1080	png	357937	loc__pictures__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.loc.gov/pictures/
1920x1080/8178_web-screenshots_nasa-artemis_dpr1_page1_1920x1080.png	8178	web-screenshots	nasa-artemis_dpr1_page1	1920	1080	png	150366	nasa__artemis__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
1920x1080/8179_web-screenshots_nasa-artemis_dpr1_page2_1920x1080.png	8179	web-screenshots	nasa-artemis_dpr1_page2	1920	1080	png	591071	nasa__artemis__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/humans-in-space/artemis/
1920x1080/8180_web-screenshots_nasa-home_dpr1_page1_1920x1080.png	8180	web-screenshots	nasa-home_dpr1_page1	1920	1080	png	1269707	nasa__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/
1920x1080/8181_web-screenshots_nasa-home_dpr1_page2_1920x1080.png	8181	web-screenshots	nasa-home_dpr1_page2	1920	1080	png	1332598	nasa__home__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/
1920x1080/8182_web-screenshots_nasa-image-of-day_dpr1_page1_1920x1080.png	8182	web-screenshots	nasa-image-of-day_dpr1_page1	1920	1080	png	2359365	nasa__image-of-day__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/image-of-the-day/
1920x1080/8183_web-screenshots_nasa-image-of-day_dpr1_page2_1920x1080.png	8183	web-screenshots	nasa-image-of-day_dpr1_page2	1920	1080	png	2463223	nasa__image-of-day__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/image-of-the-day/
1920x1080/8184_web-screenshots_nasa-missions_dpr1_page1_1920x1080.png	8184	web-screenshots	nasa-missions_dpr1_page1	1920	1080	png	652129	nasa__missions__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/missions/
1920x1080/8185_web-screenshots_nasa-missions_dpr1_page2_1920x1080.png	8185	web-screenshots	nasa-missions_dpr1_page2	1920	1080	png	344587	nasa__missions__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/missions/
1920x1080/8186_web-screenshots_nasa-news_dpr1_page1_1920x1080.png	8186	web-screenshots	nasa-news_dpr1_page1	1920	1080	png	1597610	nasa__news__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nasa.gov/news/
1920x1080/8187_web-screenshots_nasa-news_dpr1_page2_1920x1080.png	8187	web-screenshots	nasa-news_dpr1_page2	1920	1080	png	611657	nasa__news__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nasa.gov/news/
1920x1080/8188_web-screenshots_nasa-perseverance_dpr1_page1_1920x1080.png	8188	web-screenshots	nasa-perseverance_dpr1_page1	1920	1080	png	1849478	nasa__perseverance__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://science.nasa.gov/mission/mars-2020-perseverance/
1920x1080/8189_web-screenshots_nasa-perseverance_dpr1_page2_1920x1080.png	8189	web-screenshots	nasa-perseverance_dpr1_page2	1920	1080	png	572336	nasa__perseverance__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://science.nasa.gov/mission/mars-2020-perseverance/
1920x1080/8190_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1920x1080.png	8190	web-screenshots	nih-recipes-keep-the-beat_dpr1_page1	1920	1080	png	127828	nih-recipes__keep-the-beat__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	howto-cc-pd	https://www.nhlbi.nih.gov/health/educational/lose_wt/eat/recipes.htm
1920x1080/8191_web-screenshots_nih-home_dpr1_page1_1920x1080.png	8191	web-screenshots	nih-home_dpr1_page1	1920	1080	png	1210193	nih__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nih.gov/
1920x1080/8192_web-screenshots_nih-home_dpr1_page2_1920x1080.png	8192	web-screenshots	nih-home_dpr1_page2	1920	1080	png	954332	nih__home__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://www.nih.gov/
1920x1080/8193_web-screenshots_noaa-home_dpr1_page1_1920x1080.png	8193	web-screenshots	noaa-home_dpr1_page1	1920	1080	png	1924787	noaa__home__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.noaa.gov/
1920x1080/8194_web-screenshots_noaa-ocean_dpr1_page1_1920x1080.png	8194	web-screenshots	noaa-ocean_dpr1_page1	1920	1080	png	1506322	noaa__ocean__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://oceanservice.noaa.gov/
1920x1080/8195_web-screenshots_noaa-ocean_dpr1_page2_1920x1080.png	8195	web-screenshots	noaa-ocean_dpr1_page2	1920	1080	png	700830	noaa__ocean__1920x1080__dpr1_page2.png	various-web	PD	PD	dpr1|page2	us-gov-pd	https://oceanservice.noaa.gov/
1920x1080/8196_web-screenshots_nps-grand-canyon_dpr1_page1_1920x1080.png	8196	web-screenshots	nps-grand-canyon_dpr1_page1	1920	1080	png	1686186	nps__grand-canyon__1920x1080__dpr1_page1.png	various-web	PD	PD	dpr1|page1	us-gov-pd	https://www.nps.gov/grca/index.htm
